feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,result
0.33484164,0.009049774,0.11764706,1.0,0.5339367,0.5532787,0.0,0.36,0.8815,0.07820034
0.39366516,0.049773756,0.39366516,1.0,0.108597286,0.5532787,1.0,0.355,0.88125,-1.0654306
0.33031675,0.004524887,0.11312217,1.0,0.5294118,0.5532787,0.0,0.355,0.88125,0.07820034
0.39366516,0.054298643,0.39819005,1.0,0.11764706,0.5491803,1.0,0.35,0.881,-1.0654306
0.32579187,0.018099548,0.108597286,1.0,0.520362,0.5491803,0.0,0.35,0.881,0.07820034
0.39366516,0.05882353,0.40271494,1.0,0.122171946,0.5491803,1.0,0.345,0.88075,-1.0654306
0.32126698,0.013574661,0.1040724,1.0,0.51583713,0.5491803,0.0,0.345,0.88075,0.07820034
0.39366516,0.06334842,0.40723982,1.0,0.13122173,0.5491803,1.0,0.34,0.8805,-1.0654306
0.3167421,0.009049774,0.09954751,1.0,0.50678736,0.5491803,0.0,0.34,0.8805,0.07820034
0.39366516,0.06787331,0.4117647,1.0,0.13574661,0.5491803,1.0,0.335,0.88025,-1.0654306
0.3122172,0.004524887,0.095022626,1.0,0.5022625,0.5491803,0.0,0.335,0.88025,0.07820034
0.30769232,0.40271494,0.800905,1.0,0.49321267,0.545082,0.0,0.33,0.88,-0.028198719
0.39366516,0.07239819,0.4162896,1.0,0.14479639,0.545082,1.0,0.33,0.88,-1.0654306
0.30316743,0.018099548,0.09049774,1.0,0.54298645,0.545082,0.0,0.33,0.88,0.07820034
0.39366516,0.07692308,0.42081448,1.0,0.14932127,0.545082,1.0,0.325,0.87975,-1.0654306
0.29864255,0.013574661,0.08597285,1.0,0.53846157,0.545082,0.0,0.325,0.87975,0.07820034
0.39366516,0.08144797,0.42533937,1.0,0.15837105,0.545082,1.0,0.32,0.8795,-1.0654306
0.29411766,0.009049774,0.08144797,1.0,0.53846157,0.545082,0.0,0.32,0.8795,0.07820034
0.39366516,0.08597285,0.42986426,1.0,0.16289593,0.545082,1.0,0.315,0.87925,-1.0654306
0.28959277,0.004524887,0.07692308,1.0,0.5339367,0.545082,0.0,0.315,0.87925,0.07820034
0.39366516,0.09049774,0.43438914,1.0,0.1719457,0.5409836,1.0,0.31,0.879,-1.0654306
0.2850679,0.018099548,0.07239819,1.0,0.5339367,0.5409836,0.0,0.31,0.879,0.07820034
0.39366516,0.095022626,0.43891403,1.0,0.1764706,0.5409836,1.0,0.305,0.87875,-1.0654306
0.280543,0.013574661,0.06787331,1.0,0.5294118,0.5409836,0.0,0.305,0.87875,0.07820034
0.39366516,0.09954751,0.44343892,1.0,0.18552037,0.5409836,1.0,0.3,0.8785,-1.0654306
0.2760181,0.009049774,0.06334842,1.0,0.5294118,0.5409836,0.0,0.3,0.8785,0.07820034
0.39366516,0.1040724,0.4479638,1.0,0.19004525,0.5409836,1.0,0.295,0.87825,-1.0654306
0.27149323,0.004524887,0.05882353,1.0,0.5248869,0.5409836,0.0,0.295,0.87825,0.07820034
0.39366516,0.108597286,0.4524887,1.0,0.19909503,0.53688526,1.0,0.29,0.878,-1.0654306
0.26696834,0.018099548,0.054298643,1.0,0.5248869,0.53688526,0.0,0.29,0.878,0.07820034
0.30769232,0.11312217,0.45701358,0.30316743,0.20361991,0.53688526,1.0,0.285,0.87775,-1.0654306
0.26244345,0.013574661,0.049773756,0.51131225,0.520362,0.53688526,0.0,0.285,0.87775,0.037460327
0.40723982,0.11764706,0.46153846,0.3122172,0.21266969,0.53688526,1.0,0.28,0.8775,-1.0654306
0.40723982,0.009049774,0.04524887,0.51131225,0.520362,0.53688526,0.0,0.28,0.8775,0.037460327
0.40723982,0.122171946,0.46606335,0.32126698,0.21719457,0.53688526,1.0,0.275,0.87725,-1.0654306
0.40723982,0.004524887,0.040723983,0.51131225,0.51583713,0.53688526,0.0,0.275,0.87725,0.037460327
0.40723982,0.12669684,0.47058824,0.33031675,0.22624435,0.5327869,1.0,0.27,0.877,-1.0654306
0.40723982,0.018099548,0.036199097,0.51131225,0.51583713,0.5327869,0.0,0.27,0.877,0.037460327
0.40723982,0.13122173,0.47511312,0.33936653,0.23076923,0.5327869,1.0,0.265,0.87675,-1.0654306
0.40723982,0.013574661,0.03167421,0.51131225,0.51131225,0.5327869,0.0,0.265,0.87675,0.037460327
0.40723982,0.13574661,0.479638,0.3484163,0.239819,0.5327869,1.0,0.26,0.8765,-1.0654306
0.40723982,0.009049774,0.027149322,0.51131225,0.51131225,0.5327869,0.0,0.26,0.8765,0.037460327
0.40723982,0.1402715,0.4841629,0.35746607,0.24434389,0.5327869,1.0,0.255,0.87625,-1.0654306
0.40723982,0.004524887,0.022624435,0.51131225,0.50678736,0.5327869,0.0,0.255,0.87625,0.037460327
0.40723982,0.14479639,0.48868778,0.36651585,0.25339368,0.52868855,1.0,0.25,0.876,-1.0654306
0.40723982,0.036199097,0.018099548,0.51131225,0.50678736,0.52868855,0.0,0.25,0.876,0.037460327
0.40723982,0.14932127,0.49321267,0.37556562,0.25791857,0.52868855,1.0,0.245,0.87575,-1.0654306
0.40723982,0.03167421,0.013574661,0.51131225,0.5022625,0.52868855,0.0,0.245,0.87575,0.037460327
0.40723982,0.15384616,0.49773756,0.3846154,0.26696834,0.52868855,1.0,0.24,0.8755,-1.0654306
0.40723982,0.027149322,0.009049774,0.51131225,0.5022625,0.52868855,0.0,0.24,0.8755,0.037460327
0.40723982,0.15837105,0.5022625,0.39366516,0.27149323,0.52868855,1.0,0.235,0.87525,-1.0654306
0.40723982,0.022624435,0.004524887,0.51131225,0.49773756,0.52868855,0.0,0.235,0.87525,0.037460327
0.40723982,0.16289593,0.6877828,1.0,0.27149323,0.52459013,1.0,0.89,0.875,-1.0654306
0.40723982,0.018099548,0.57918555,1.0,0.48868778,0.52459013,0.0,0.89,0.875,0.07820034
0.40723982,0.16742082,0.6923077,1.0,0.2760181,0.52459013,1.0,0.885,0.87475,-1.0654306
0.40723982,0.013574661,0.57466066,1.0,0.4841629,0.52459013,0.0,0.885,0.87475,0.07820034
0.40723982,0.1719457,0.6968326,1.0,0.2760181,0.52459013,1.0,0.88,0.8745,-1.0654306
0.40723982,0.009049774,0.5701358,1.0,0.47511312,0.52459013,0.0,0.88,0.8745,0.07820034
0.40723982,0.1764706,0.7013575,1.0,0.280543,0.52459013,1.0,0.875,0.87425,-1.0654306
0.40723982,0.004524887,0.5656109,1.0,0.47058824,0.52459013,0.0,0.875,0.87425,0.07820034
0.40723982,0.18099548,0.7058824,1.0,0.280543,0.5204918,1.0,0.87,0.874,-1.0654306
0.40723982,0.018099548,0.561086,1.0,0.46153846,0.5204918,0.0,0.87,0.874,0.07820034
0.40723982,0.18552037,0.71040726,1.0,0.2850679,0.5204918,1.0,0.865,0.87375,-1.0654306
0.40723982,0.013574661,0.5565611,1.0,0.45701358,0.5204918,0.0,0.865,0.87375,0.07820034
0.40723982,0.19004525,0.71493214,1.0,0.2850679,0.5204918,1.0,0.86,0.8735,-1.0654306
0.40723982,0.009049774,0.5520362,1.0,0.4479638,0.5204918,0.0,0.86,0.8735,0.07820034
0.40723982,0.19457014,0.71945703,1.0,0.28959277,0.5204918,1.0,0.855,0.87325,-1.0654306
0.40723982,0.004524887,0.54751134,1.0,0.44343892,0.5204918,0.0,0.855,0.87325,0.07820034
0.40723982,0.19909503,0.7239819,1.0,0.28959277,0.5163934,1.0,0.85,0.873,-1.0654306
0.40723982,0.018099548,0.54298645,1.0,0.43438914,0.5163934,0.0,0.85,0.873,0.07820034
0.40723982,0.20361991,0.7285068,1.0,0.29411766,0.5163934,1.0,0.845,0.87275,-1.0654306
0.40723982,0.013574661,0.53846157,1.0,0.42986426,0.5163934,0.0,0.845,0.87275,0.07820034
0.40723982,0.2081448,0.7330317,1.0,0.29411766,0.5163934,1.0,0.84,0.8725,-1.0654306
0.40723982,0.009049774,0.5339367,1.0,0.42081448,0.5163934,0.0,0.84,0.8725,0.07820034
0.40723982,0.21266969,0.7375566,1.0,0.29864255,0.5163934,1.0,0.835,0.87225,-1.0654306
0.40723982,0.004524887,0.5294118,1.0,0.4162896,0.5163934,0.0,0.835,0.87225,0.07820034
0.40723982,0.21719457,0.74208146,1.0,0.29864255,0.51229507,1.0,0.83,0.872,-1.0654306
0.40723982,0.018099548,0.5248869,1.0,0.40723982,0.51229507,0.0,0.83,0.872,0.07820034
0.40723982,0.22171946,0.74660635,1.0,0.30316743,0.51229507,1.0,0.825,0.87175,-1.0654306
0.40723982,0.013574661,0.520362,1.0,0.40271494,0.51229507,0.0,0.825,0.87175,0.07820034
0.40723982,0.22624435,0.75113124,1.0,0.30316743,0.51229507,1.0,0.82,0.8715,-1.0654306
0.40723982,0.009049774,0.51583713,1.0,0.39366516,0.51229507,0.0,0.82,0.8715,0.07820034
0.40723982,0.23076923,0.7556561,1.0,0.30769232,0.51229507,1.0,0.815,0.87125,-1.0654306
0.40723982,0.004524887,0.51131225,1.0,0.38914028,0.51229507,0.0,0.815,0.87125,0.07820034
0.40723982,0.23529412,0.760181,1.0,0.30769232,0.5081967,1.0,0.81,0.871,-1.0654306
0.40723982,0.018099548,0.50678736,1.0,0.3800905,0.5081967,0.0,0.81,0.871,0.07820034
0.40723982,0.239819,0.7647059,1.0,0.3122172,0.5081967,1.0,0.805,0.87075,-1.0654306
0.40723982,0.013574661,0.5022625,1.0,0.37556562,0.5081967,0.0,0.805,0.87075,0.07820034
0.40723982,0.24434389,0.7692308,1.0,0.3122172,0.5081967,1.0,0.8,0.8705,-1.0654306
0.40723982,0.009049774,0.49773756,1.0,0.36651585,0.5081967,0.0,0.8,0.8705,0.07820034
0.40723982,0.24886878,0.77375567,1.0,0.3167421,0.5081967,1.0,0.795,0.87025,-1.0654306
0.40723982,0.004524887,0.49321267,1.0,0.36199096,0.5081967,0.0,0.795,0.87025,0.07820034
0.40723982,0.25339368,0.77828056,1.0,0.3167421,0.50409836,1.0,0.79,0.87,-1.0654306
0.40723982,0.018099548,0.48868778,1.0,0.3529412,0.50409836,0.0,0.79,0.87,0.07820034
0.40723982,0.25791857,0.78280544,1.0,0.32126698,0.50409836,1.0,0.785,0.86975,-1.0654306
0.40723982,0.013574661,0.4841629,1.0,0.3484163,0.50409836,0.0,0.785,0.86975,0.07820034
0.40723982,0.26244345,0.7873303,1.0,0.32126698,0.50409836,1.0,0.78,0.8695,-1.0654306
0.40723982,0.009049774,0.479638,1.0,0.33936653,0.50409836,0.0,0.78,0.8695,0.07820034
0.40723982,0.26696834,0.7918552,1.0,0.32579187,0.50409836,1.0,0.775,0.86925,-1.0654306
0.40723982,0.004524887,0.47511312,1.0,0.33484164,0.50409836,0.0,0.775,0.86925,0.07820034
0.40723982,0.27149323,0.7963801,1.0,0.32579187,0.5,1.0,0.77,0.869,-1.0654306
0.40723982,0.018099548,0.47058824,1.0,0.32579187,0.5,0.0,0.77,0.869,0.07820034
0.40723982,0.013574661,0.46606335,1.0,0.32126698,0.5,0.0,0.765,0.86875,0.07820034
0.40723982,0.2760181,0.800905,1.0,0.33031675,0.5,1.0,0.765,0.86875,-1.0654306
0.40723982,0.009049774,0.46153846,1.0,0.3122172,0.5,0.0,0.76,0.8685,0.07820034
0.40723982,0.280543,0.8054299,1.0,0.33031675,0.5,1.0,0.76,0.8685,-1.0654306
0.40723982,0.004524887,0.45701358,1.0,0.30769232,0.5,0.0,0.755,0.86825,0.07820034
0.40723982,0.2850679,0.80995476,1.0,0.33484164,0.5,1.0,0.755,0.86825,-1.0654306
0.40723982,0.018099548,0.4524887,1.0,0.29864255,0.49590164,0.0,0.75,0.868,0.07820034
0.40723982,0.28959277,0.81447965,1.0,0.33484164,0.49590164,1.0,0.75,0.868,-1.0654306
0.40723982,0.013574661,0.4479638,1.0,0.29411766,0.49590164,0.0,0.745,0.86775,0.07820034
0.40723982,0.29411766,0.81900454,1.0,0.33936653,0.49590164,1.0,0.745,0.86775,-1.0654306
0.40723982,0.009049774,0.44343892,1.0,0.2850679,0.49590164,0.0,0.74,0.8675,0.07820034
0.40723982,0.29864255,0.8235294,1.0,0.33936653,0.49590164,1.0,0.74,0.8675,-1.0654306
0.40723982,0.004524887,0.43891403,1.0,0.280543,0.49590164,0.0,0.735,0.86725,0.07820034
0.40723982,0.30316743,0.8280543,1.0,0.3438914,0.49590164,1.0,0.735,0.86725,-1.0654306
0.40723982,0.018099548,0.43438914,1.0,0.27149323,0.4918033,0.0,0.73,0.867,0.07820034
0.40723982,0.30769232,0.8325792,1.0,0.3438914,0.4918033,1.0,0.73,0.867,-1.0654306
0.40723982,0.013574661,0.42986426,1.0,0.26696834,0.4918033,0.0,0.725,0.86675,0.07820034
0.40723982,0.3122172,0.8371041,1.0,0.3484163,0.4918033,1.0,0.725,0.86675,-1.0654306
0.40723982,0.009049774,0.42533937,1.0,0.25791857,0.4918033,0.0,0.72,0.8665,0.07820034
0.40723982,0.3167421,0.84162897,1.0,0.3484163,0.4918033,1.0,0.72,0.8665,-1.0654306
0.40723982,0.004524887,0.42081448,1.0,0.25339368,0.4918033,0.0,0.715,0.86625,0.07820034
0.40723982,0.32126698,0.84615386,1.0,0.3529412,0.4918033,1.0,0.715,0.86625,-1.0654306
0.40723982,0.018099548,0.6334842,1.0,0.24434389,0.48770493,0.0,0.71,0.866,0.049901962
0.40723982,0.018099548,0.4162896,1.0,0.29411766,0.48770493,0.0,0.71,0.866,0.07820034
0.40723982,0.32579187,0.85067874,1.0,0.3529412,0.48770493,1.0,0.71,0.866,-1.0654306
0.40723982,0.013574661,0.6289593,1.0,0.239819,0.48770493,0.0,0.705,0.86575,0.049901962
0.40723982,0.022624435,0.42081448,1.0,0.29864255,0.48770493,1.0,0.705,0.86575,-1.0654306
0.40723982,0.009049774,0.6244344,1.0,0.23076923,0.48770493,0.0,0.7,0.8655,0.049901962
0.40723982,0.027149322,0.42533937,1.0,0.29864255,0.48770493,1.0,0.7,0.8655,-1.0654306
0.40723982,0.004524887,0.6199095,1.0,0.22624435,0.48770493,0.0,0.695,0.86525,0.049901962
0.40723982,0.03167421,0.42986426,1.0,0.30316743,0.48770493,1.0,0.695,0.86525,-1.0654306
0.40723982,0.018099548,0.61538464,1.0,0.21719457,0.48360655,0.0,0.69,0.865,0.049901962
0.40723982,0.036199097,0.43438914,1.0,0.30316743,0.48360655,1.0,0.69,0.865,-1.0654306
0.40723982,0.013574661,0.61085975,1.0,0.21266969,0.48360655,0.0,0.685,0.86475,0.049901962
0.40723982,0.040723983,0.43891403,1.0,0.30769232,0.48360655,1.0,0.685,0.86475,-1.0654306
0.40723982,0.009049774,0.60633487,1.0,0.20361991,0.48360655,0.0,0.68,0.8645,0.049901962
0.40723982,0.04524887,0.44343892,1.0,0.30769232,0.48360655,1.0,0.68,0.8645,-1.0654306
0.40723982,0.004524887,0.60181,1.0,0.19909503,0.48360655,0.0,0.675,0.86425,0.049901962
0.40723982,0.049773756,0.4479638,1.0,0.3122172,0.48360655,1.0,0.675,0.86425,-1.0654306
0.40723982,0.018099548,0.5972851,1.0,0.19004525,0.4795082,0.0,0.67,0.864,0.049901962
0.40723982,0.054298643,0.4524887,1.0,0.3122172,0.4795082,1.0,0.67,0.864,-1.0654306
0.40723982,0.013574661,0.5927602,1.0,0.18552037,0.4795082,0.0,0.665,0.86375,0.049901962
0.40723982,0.05882353,0.45701358,1.0,0.3167421,0.4795082,1.0,0.665,0.86375,-1.0654306
0.40723982,0.009049774,0.5882353,1.0,0.1764706,0.4795082,0.0,0.66,0.8635,0.049901962
0.40723982,0.06334842,0.46153846,1.0,0.3167421,0.4795082,1.0,0.66,0.8635,-1.0654306
0.40723982,0.004524887,0.58371043,1.0,0.1719457,0.4795082,0.0,0.655,0.86325,0.053434372
0.40723982,0.06787331,0.46606335,1.0,0.32126698,0.4795082,1.0,0.655,0.86325,-1.0654306
0.40723982,0.018099548,0.57918555,1.0,0.16289593,0.47540984,0.0,0.65,0.863,0.049901962
0.40723982,0.07239819,0.47058824,1.0,0.32126698,0.47540984,1.0,0.65,0.863,-1.0654306
0.40723982,0.013574661,0.57466066,1.0,0.15837105,0.47540984,0.0,0.645,0.86275,0.049908638
0.40723982,0.07692308,0.47511312,1.0,0.32579187,0.47540984,1.0,0.645,0.86275,-1.0654306
0.40723982,0.009049774,0.5701358,1.0,0.14932127,0.47540984,0.0,0.64,0.8625,0.06645346
0.40723982,0.08144797,0.479638,1.0,0.32579187,0.47540984,1.0,0.64,0.8625,-1.0654306
0.40723982,0.004524887,0.5656109,1.0,0.14479639,0.47540984,0.0,0.635,0.86225,0.07819986
0.40723982,0.08597285,0.4841629,1.0,0.33031675,0.47540984,1.0,0.635,0.86225,-1.0654306
0.40723982,0.018099548,0.561086,1.0,0.13574661,0.47131148,0.0,0.63,0.862,0.049966335
0.40723982,0.09049774,0.48868778,1.0,0.33031675,0.47131148,1.0,0.63,0.862,-1.0654306
0.40723982,0.013574661,0.5565611,1.0,0.13122173,0.47131148,0.0,0.625,0.86175,0.07798529
0.40723982,0.095022626,0.49321267,1.0,0.33484164,0.47131148,1.0,0.625,0.86175,-1.0654306
0.40723982,0.009049774,0.5520362,1.0,0.122171946,0.47131148,0.0,0.62,0.8615,0.07820034
0.40723982,0.09954751,0.49773756,1.0,0.33484164,0.47131148,1.0,0.62,0.8615,-1.0654306
0.40723982,0.004524887,0.54751134,1.0,0.11764706,0.47131148,0.0,0.615,0.86125,0.07820034
0.40723982,0.1040724,0.5022625,1.0,0.33936653,0.47131148,1.0,0.615,0.86125,-1.0654306
0.40723982,0.018099548,0.54298645,1.0,0.108597286,0.46721312,0.0,0.61,0.861,0.078178406
0.40723982,0.108597286,0.50678736,1.0,0.33936653,0.46721312,1.0,0.61,0.861,-1.0654306
0.40723982,0.013574661,0.53846157,1.0,0.1040724,0.46721312,0.0,0.605,0.86075,0.07820034
0.40723982,0.11312217,0.51131225,1.0,0.3438914,0.46721312,1.0,0.605,0.86075,-1.0654306
0.40723982,0.009049774,0.5339367,1.0,0.1040724,0.46721312,0.0,0.6,0.8605,0.07820034
0.40723982,0.11764706,0.51583713,1.0,0.3438914,0.46721312,1.0,0.6,0.8605,-1.0654306
0.40723982,0.004524887,0.5294118,1.0,0.09954751,0.46721312,0.0,0.595,0.86025,0.07820034
0.40723982,0.122171946,0.520362,1.0,0.3484163,0.46721312,1.0,0.595,0.86025,-1.0654306
0.40723982,0.018099548,0.5248869,1.0,0.09954751,0.46311477,0.0,0.59,0.86,0.07820034
0.40723982,0.12669684,0.5248869,1.0,0.3484163,0.46311477,1.0,0.59,0.86,-1.0654306
0.40723982,0.013574661,0.520362,1.0,0.095022626,0.46311477,0.0,0.585,0.85975,0.07820034
0.40723982,0.13122173,0.5294118,1.0,0.3529412,0.46311477,1.0,0.585,0.85975,-1.0654306
0.40723982,0.009049774,0.51583713,1.0,0.095022626,0.46311477,0.0,0.58,0.8595,0.07820034
0.40723982,0.13574661,0.5339367,1.0,0.3529412,0.46311477,1.0,0.58,0.8595,-1.0654306
0.40723982,0.004524887,0.51131225,1.0,0.09049774,0.46311477,0.0,0.575,0.85925,0.07820034
0.40723982,0.1402715,0.53846157,1.0,0.35746607,0.46311477,1.0,0.575,0.85925,-1.0654306
0.40723982,0.018099548,0.50678736,1.0,0.09049774,0.45901638,0.0,0.57,0.859,0.07820034
0.40723982,0.14479639,0.54298645,1.0,0.35746607,0.45901638,1.0,0.57,0.859,-1.0654306
0.40723982,0.013574661,0.5022625,1.0,0.08597285,0.45901638,0.0,0.565,0.85875,0.07820034
0.40723982,0.14932127,0.54751134,1.0,0.36199096,0.45901638,1.0,0.565,0.85875,-1.0654306
0.40723982,0.009049774,0.49773756,1.0,0.08597285,0.45901638,0.0,0.56,0.8585,0.07820034
0.40723982,0.15384616,0.5520362,1.0,0.36199096,0.45901638,1.0,0.56,0.8585,-1.0654306
0.40723982,0.004524887,0.49321267,1.0,0.08144797,0.45901638,0.0,0.555,0.85825,0.07820034
0.40723982,0.15837105,0.5565611,1.0,0.36651585,0.45901638,1.0,0.555,0.85825,-1.0654306
0.40723982,0.018099548,0.77828056,1.0,0.08144797,0.45491803,0.0,0.55,0.858,0.049901962
0.40723982,0.19909503,0.48868778,1.0,0.1040724,0.45491803,0.0,0.55,0.858,0.012541294
0.40723982,0.16289593,0.561086,1.0,0.36651585,0.45491803,1.0,0.55,0.858,-1.0654306
0.40723982,0.013574661,0.77375567,1.0,0.07692308,0.45491803,0.0,0.545,0.85775,0.049901962
0.40723982,0.16742082,0.49321267,1.0,0.108597286,0.45491803,1.0,0.545,0.85775,-1.0654306
0.40723982,0.009049774,0.7692308,1.0,0.07692308,0.45491803,0.0,0.54,0.8575,0.049901962
0.40723982,0.1719457,0.49773756,1.0,0.11764706,0.45491803,1.0,0.54,0.8575,-1.0654306
0.40723982,0.004524887,0.7647059,1.0,0.07239819,0.45491803,0.0,0.535,0.85725,0.049901962
0.40723982,0.1764706,0.5022625,1.0,0.122171946,0.45491803,1.0,0.535,0.85725,-1.0654306
0.40723982,0.018099548,0.760181,1.0,0.07239819,0.45081967,0.0,0.53,0.857,0.049901962
0.40723982,0.18099548,0.50678736,1.0,0.13122173,0.45081967,1.0,0.53,0.857,-1.0654306
0.40723982,0.013574661,0.7556561,1.0,0.06787331,0.45081967,0.0,0.525,0.85675,0.049901962
0.40723982,0.18552037,0.51131225,1.0,0.13574661,0.45081967,1.0,0.525,0.85675,-1.0654306
0.40723982,0.009049774,0.75113124,1.0,0.05882353,0.45081967,0.0,0.52,0.8565,0.049901962
0.40723982,0.19004525,0.51583713,1.0,0.14479639,0.45081967,1.0,0.52,0.8565,-1.0654306
0.40723982,0.004524887,0.74660635,1.0,0.054298643,0.45081967,0.0,0.515,0.85625,0.049901962
0.40723982,0.19457014,0.520362,1.0,0.14932127,0.45081967,1.0,0.515,0.85625,-1.0654306
0.40723982,0.036199097,0.74208146,1.0,0.04524887,0.44672132,0.0,0.51,0.856,0.049901962
0.40723982,0.19909503,0.5248869,1.0,0.15837105,0.44672132,1.0,0.51,0.856,-1.0654306
0.40723982,0.03167421,0.7375566,1.0,0.040723983,0.44672132,0.0,0.505,0.85575,0.049901962
0.40723982,0.20361991,0.5294118,1.0,0.16289593,0.44672132,1.0,0.505,0.85575,-1.0654306
0.40723982,0.027149322,0.7330317,1.0,0.03167421,0.44672132,0.0,0.5,0.8555,0.049901962
0.40723982,0.2081448,0.5339367,1.0,0.1719457,0.44672132,1.0,0.5,0.8555,-1.0654306
0.40723982,0.022624435,0.7285068,1.0,0.027149322,0.44672132,0.0,0.495,0.85525,0.049901962
0.40723982,0.21266969,0.53846157,1.0,0.1764706,0.44672132,1.0,0.495,0.85525,-1.0654306
0.40723982,0.018099548,0.9276018,1.0,0.018099548,0.44672132,0.0,0.49,0.855,0.009161949
0.40723982,0.32579187,0.9638009,1.0,0.054298643,0.44672132,0.0,0.49,0.855,-0.028198719
0.40723982,0.21719457,0.54298645,1.0,0.18552037,0.44672132,1.0,0.49,0.855,-1.0654306
0.40723982,0.32579187,0.7239819,1.0,0.5022625,0.44672132,0.0,0.49,0.855,-0.028198719
0.40723982,0.013574661,0.9230769,1.0,0.013574661,0.44672132,0.0,0.485,0.85475,0.009161949
0.40723982,0.22171946,0.54751134,1.0,0.05882353,0.44672132,1.0,0.485,0.85475,-1.0654306
0.40723982,0.009049774,0.91855204,1.0,0.51131225,0.44672132,0.0,0.48,0.8545,0.009161949
0.40723982,0.22624435,0.5520362,1.0,0.06787331,0.44672132,1.0,0.48,0.8545,-1.0654306
0.40723982,0.004524887,0.91402715,1.0,0.50678736,0.44672132,0.0,0.475,0.85425,0.009161949
0.40723982,0.23076923,0.5565611,1.0,0.07239819,0.44672132,1.0,0.475,0.85425,-1.0654306
0.40723982,0.018099548,0.90950227,1.0,0.49773756,0.44262296,0.0,0.47,0.854,0.009161949
0.40723982,0.23529412,0.561086,1.0,0.08144797,0.44262296,1.0,0.47,0.854,-1.0654306
0.40723982,0.013574661,0.9049774,1.0,0.49321267,0.44262296,0.0,0.465,0.85375,0.009161949
0.40723982,0.239819,0.5656109,1.0,0.08597285,0.44262296,1.0,0.465,0.85375,-1.0654306
0.40723982,0.009049774,0.9004525,1.0,0.4841629,0.44262296,0.0,0.46,0.8535,0.009161949
0.40723982,0.24434389,0.5701358,1.0,0.095022626,0.44262296,1.0,0.46,0.8535,-1.0654306
0.40723982,0.004524887,0.8959276,1.0,0.479638,0.44262296,0.0,0.455,0.85325,0.009161949
0.40723982,0.24886878,0.57466066,1.0,0.09954751,0.44262296,1.0,0.455,0.85325,-1.0654306
0.40723982,0.018099548,0.8914027,1.0,0.47058824,0.4385246,0.0,0.45,0.853,0.009161949
0.40723982,0.25339368,0.57918555,1.0,0.108597286,0.4385246,1.0,0.45,0.853,-1.0654306
0.40723982,0.013574661,0.88687783,1.0,0.46606335,0.4385246,0.0,0.445,0.85275,0.009161949
0.40723982,0.25791857,0.58371043,1.0,0.11312217,0.4385246,1.0,0.445,0.85275,-1.0654306
0.40723982,0.009049774,0.88235295,1.0,0.45701358,0.4385246,0.0,0.44,0.8525,0.009161949
0.40723982,0.26244345,0.5882353,1.0,0.122171946,0.4385246,1.0,0.44,0.8525,-1.0654306
0.40723982,0.004524887,0.87782806,1.0,0.4524887,0.4385246,0.0,0.435,0.85225,0.009161949
0.40723982,0.26696834,0.5927602,1.0,0.12669684,0.4385246,1.0,0.435,0.85225,-1.0654306
0.40723982,0.018099548,0.8733032,1.0,0.44343892,0.43442622,0.0,0.43,0.852,0.009161949
0.40723982,0.27149323,0.5972851,1.0,0.13574661,0.43442622,1.0,0.43,0.852,-1.0654306
0.40723982,0.013574661,0.8687783,1.0,0.43891403,0.43442622,0.0,0.425,0.85175,0.009161949
0.40723982,0.2760181,0.60181,1.0,0.1402715,0.43442622,1.0,0.425,0.85175,-1.0654306
0.40723982,0.009049774,0.8642534,1.0,0.42986426,0.43442622,0.0,0.42,0.8515,0.009161949
0.40723982,0.280543,0.60633487,1.0,0.14932127,0.43442622,1.0,0.42,0.8515,-1.0654306
0.40723982,0.004524887,0.8597285,1.0,0.42533937,0.43442622,0.0,0.415,0.85125,0.009161949
0.40723982,0.2850679,0.61085975,1.0,0.15384616,0.43442622,1.0,0.415,0.85125,-1.0654306
0.40723982,0.018099548,0.8552036,1.0,0.4162896,0.43032786,0.0,0.41,0.851,0.009161949
0.40723982,0.28959277,0.61538464,1.0,0.16289593,0.43032786,1.0,0.41,0.851,-1.0654306
0.40723982,0.013574661,0.85067874,1.0,0.4117647,0.43032786,0.0,0.405,0.85075,0.009161949
0.40723982,0.29411766,0.6199095,1.0,0.16742082,0.43032786,1.0,0.405,0.85075,-1.0654306
0.40723982,0.009049774,0.84615386,1.0,0.40271494,0.43032786,0.0,0.4,0.8505,0.009161949
0.40723982,0.29864255,0.6244344,1.0,0.1764706,0.43032786,1.0,0.4,0.8505,-1.0654306
0.40723982,0.004524887,0.84162897,1.0,0.39819005,0.43032786,0.0,0.395,0.85025,0.009161949
0.40723982,0.30316743,0.6289593,1.0,0.18099548,0.43032786,1.0,0.395,0.85025,-1.0654306
0.40723982,0.018099548,0.8371041,1.0,0.38914028,0.4262295,0.0,0.39,0.85,0.009161949
0.40723982,0.30769232,0.6334842,1.0,0.19004525,0.4262295,1.0,0.39,0.85,-1.0654306
0.40723982,0.013574661,0.8325792,1.0,0.3846154,0.4262295,0.0,0.385,0.84975,0.009161949
0.40723982,0.3122172,0.6380091,1.0,0.19457014,0.4262295,1.0,0.385,0.84975,-1.0654306
0.40723982,0.009049774,0.8280543,1.0,0.37556562,0.4262295,0.0,0.38,0.8495,0.009161949
0.40723982,0.3167421,0.64253396,1.0,0.20361991,0.4262295,1.0,0.38,0.8495,-1.0654306
